,turns,winner
16442,39,White
16444,45,White
16446,39,White
16449,41,White
16452,71,White
16454,65,White
16456,87,White
16457,66,White
16458,59,White
16461,89,White
16462,5,White
16463,95,White
16464,41,White
16469,47,White
16471,27,White
16472,21,White
16474,63,White
16476,49,White
16483,47,White
16484,51,White
16485,71,White
16488,85,White
16492,43,White
16495,79,White
16496,51,White
16497,109,White
16498,41,White
16499,81,White
16500,131,White
16503,83,White
16506,73,White
16509,63,White
16511,30,White
16516,29,White
16521,53,White
16522,47,White
16523,71,White
16524,97,White
16525,47,White
16528,111,White
16529,91,White
16530,53,White
16532,43,White
16533,121,White
16536,43,White
16538,129,White
16540,79,White
16545,44,White
16546,73,White
16548,53,White
16549,83,White
16550,97,White
16554,53,White
16556,77,White
16557,57,White
16558,93,White
16559,65,White
16560,99,White
16561,69,White
16563,37,White
16565,61,White
16566,87,White
16567,49,White
16568,11,White
16570,27,White
16571,25,White
16574,45,White
16575,99,White
16576,41,White
16577,55,White
16578,51,White
16580,97,White
16582,61,White
16583,13,White
16584,80,White
16585,101,White
16587,87,White
16589,81,White
16590,21,White
16591,65,White
16596,74,White
16601,55,White
16603,73,White
16604,36,White
16607,49,White
16609,29,White
16612,59,White
16613,41,White
16614,45,White
16615,29,White
16616,99,White
16617,47,White
16618,86,White
16621,107,White
16622,23,White
16623,58,White
16625,71,White
16629,79,White
16630,19,White
16633,99,White
16635,95,White
16636,41,White
16637,44,White
16639,47,White
16640,99,White
16641,79,White
16642,75,White
16643,57,White
16646,105,White
16648,129,White
16649,59,White
16651,93,White
16653,62,White
16655,57,White
16656,27,White
16660,37,White
16663,29,White
16664,47,White
16665,53,White
16666,57,White
16668,43,White
16669,115,White
16670,57,White
16672,35,White
16673,96,White
16679,53,White
16680,75,White
16681,57,White
16683,29,White
16684,113,White
16687,49,White
16688,17,White
16689,37,White
16690,127,White
16693,61,White
16695,71,White
16698,79,White
16699,73,White
16703,73,White
16705,43,White
16707,45,White
16710,53,White
16711,77,White
16712,32,White
16713,113,White
16714,39,White
16715,17,White
16716,75,White
16722,67,White
16726,35,White
16727,86,White
16728,65,White
16730,63,White
16731,35,White
16733,14,White
16734,67,White
16737,115,White
16738,113,White
16739,69,White
16743,67,White
16744,79,White
16745,45,White
16746,73,White
16748,18,White
16752,71,White
16753,45,White
16756,35,White
16758,119,White
16761,65,White
16763,51,White
16764,61,White
16765,71,White
16766,57,White
16768,53,White
16769,65,White
16772,133,White
16773,111,White
16774,25,White
16780,77,White
16783,73,White
16784,91,White
16786,55,White
16788,31,White
16789,23,White
16791,15,White
16793,35,White
16794,51,White
16797,71,White
16799,45,White
16802,60,White
16804,41,White
16805,49,White
16806,93,White
16807,25,White
16809,37,White
16810,36,White
16811,17,White
16815,67,White
16816,21,White
16817,65,White
16818,45,White
16826,65,White
16827,43,White
16828,57,White
16829,115,White
16832,39,White
16833,45,White
16834,33,White
16835,22,White
16837,51,White
16838,55,White
16840,55,White
16841,43,White
16842,65,White
16843,25,White
16844,61,White
16847,71,White
16848,39,White
16849,51,White
16850,35,White
16851,43,White
16853,47,White
16861,65,White
16862,43,White
16865,3,White
16866,127,White
16867,53,White
16869,135,White
16870,29,White
16872,17,White
16873,35,White
16878,25,White
16883,45,White
16884,71,White
16886,85,White
16890,57,White
16895,95,White
16898,91,White
16902,103,White
16903,47,White
16904,29,White
16905,63,White
16908,99,White
16913,93,White
16914,29,White
16918,59,White
16919,69,White
16924,105,White
16926,25,White
16927,105,White
16928,65,White
16929,33,White
16930,39,White
16932,51,White
16934,45,White
16936,23,White
16938,99,White
16941,39,White
16944,111,White
16945,23,White
16946,19,White
16951,63,White
16953,73,White
16956,27,White
16959,51,White
16960,11,White
16961,121,White
16963,43,White
16964,41,White
16966,83,White
16967,63,White
16972,41,White
16974,111,White
16975,51,White
16977,65,White
16983,19,White
16984,33,White
16986,85,White
16987,17,White
16989,7,White
16990,73,White
16991,65,White
16997,55,White
17000,59,White
17002,63,White
17004,60,White
17005,33,White
17007,30,White
17008,18,White
17009,36,White
17013,30,White
17017,53,White
17020,11,White
17021,20,White
17022,44,White
17023,73,White
17025,51,White
17027,54,White
17028,7,White
17030,50,White
17031,53,White
17032,55,White
17033,15,White
17034,27,White
17035,82,White
17037,66,White
17038,9,White
17039,39,White
17040,21,White
17041,80,White
17042,63,White
17043,84,White
17049,45,White
17052,95,White
17054,37,White
17055,63,White
17056,43,White
17057,95,White
17058,37,White
17059,53,White
17066,47,White
17068,62,White
17069,29,White
17070,67,White
17073,67,White
17075,73,White
17077,33,White
17080,95,White
17081,65,White
17083,27,White
17087,35,White
17090,103,White
17091,105,White
17095,77,White
17096,47,White
17098,79,White
17101,31,White
17104,27,White
17107,29,White
17108,20,White
17110,19,White
17111,47,White
17112,53,White
17116,81,White
17117,95,White
17120,123,White
17121,81,White
17124,87,White
17125,49,White
17135,51,White
17136,17,White
17139,67,White
17143,63,White
17144,47,White
17146,85,White
17147,39,White
17149,16,White
17151,47,White
17152,24,White
17156,129,White
17157,79,White
17161,15,White
17162,57,White
17165,41,White
17167,17,White
17171,61,White
17173,109,White
17174,65,White
17176,127,White
17177,79,White
17179,129,White
17180,58,White
17182,13,White
17186,69,White
17187,47,White
17190,71,White
17191,83,White
17192,109,White
17193,75,White
17196,85,White
17197,53,White
17200,83,White
17201,125,White
17202,135,White
17204,61,White
17208,37,White
17210,47,White
17211,27,White
17214,26,White
17217,81,White
17218,61,White
17220,57,White
17226,67,White
17228,58,White
17231,59,White
17233,53,White
17236,63,White
17237,49,White
17239,83,White
17241,35,White
17242,25,White
17244,45,White
17245,35,White
17246,99,White
17247,65,White
17248,75,White
17249,65,White
17250,135,White
17251,57,White
17252,61,White
17253,63,White
17259,35,White
17260,97,White
17262,57,White
17263,45,White
17264,49,White
17265,23,White
17267,125,White
17268,31,White
17269,25,White
17272,47,White
17274,37,White
17279,71,White
17281,107,White
17284,53,White
17285,75,White
17287,61,White
17288,95,White
17289,25,White
17291,59,White
17292,33,White
17293,53,White
17295,59,White
17298,15,White
17302,9,White
17303,55,White
17307,63,White
17309,99,White
17310,42,White
17311,111,White
17312,33,White
17314,45,White
17315,21,White
17316,71,White
17319,84,White
17320,29,White
17323,41,White
17326,49,White
17328,55,White
17331,93,White
17334,43,White
17338,51,White
17342,55,White
17344,53,White
17346,3,White
17349,76,White
17353,51,White
17354,28,White
17356,45,White
17357,73,White
17360,13,White
17361,57,White
17365,111,White
17366,59,White
17367,33,White
17370,35,White
17373,87,White
17376,59,White
17377,67,White
17380,19,White
17382,83,White
17383,85,White
17384,69,White
17385,79,White
17388,101,White
17390,65,White
17391,83,White
17392,69,White
17394,73,White
17396,21,White
17399,47,White
17402,27,White
17403,96,White
17404,101,White
17406,33,White
17408,31,White
17412,47,White
17415,99,White
17418,55,White
17419,55,White
17420,37,White
17422,57,White
17425,49,White
17426,31,White
17429,65,White
17430,79,White
17431,79,White
17432,51,White
17433,27,White
17434,69,White
17435,33,White
17436,55,White
17437,47,White
17439,101,White
17440,63,White
17441,63,White
17442,71,White
17443,48,White
17444,31,White
17445,105,White
17447,41,White
17448,63,White
17449,49,White
17451,47,White
17453,47,White
17454,29,White
17456,35,White
17458,61,White
17459,71,White
17460,43,White
17462,31,White
17463,25,White
17465,15,White
17467,69,White
17470,83,White
17471,57,White
17474,55,White
17476,51,White
17477,67,White
17481,93,White
17483,41,White
17485,59,White
17488,89,White
17490,32,White
17491,37,White
17492,47,White
17493,113,White
17495,113,White
17500,73,White
17501,51,White
17505,37,White
17506,19,White
17507,55,White
17508,71,White
17510,36,White
17511,10,White
17513,65,White
17514,42,White
17516,57,White
17520,61,White
17522,37,White
17523,79,White
17525,9,White
17526,31,White
17527,53,White
17529,52,White
17530,61,White
17532,81,White
17533,25,White
17534,55,White
17536,67,White
17537,117,White
17539,58,White
17540,23,White
17545,83,White
17548,77,White
17550,101,White
17551,111,White
17556,95,White
17564,71,White
17566,47,White
17568,33,White
17569,34,White
17570,53,White
17571,13,White
17574,8,White
17575,36,White
17578,59,White
17579,41,White
17580,55,White
17582,45,White
17583,36,White
17585,63,White
17589,49,White
17590,109,White
17594,33,White
17597,29,White
17600,73,White
17608,41,White
17609,45,White
17615,75,White
17616,32,White
17617,35,White
17623,55,White
17624,57,White
17625,65,White
17628,71,White
17631,41,White
17632,31,White
17633,99,White
17634,56,White
17638,27,White
17640,95,White
17641,40,White
17643,87,White
17644,79,White
17647,15,White
17649,37,White
17650,105,White
17651,32,White
17653,25,White
17656,37,White
17658,67,White
17659,121,White
17660,57,White
17661,89,White
17662,67,White
17665,55,White
17666,93,White
17667,39,White
17670,47,White
17671,81,White
17672,75,White
17674,37,White
17675,85,White
17676,35,White
17680,55,White
17684,47,White
17685,85,White
17687,49,White
17691,79,White
17692,41,White
17700,43,White
17702,119,White
17703,45,White
17706,115,White
17708,51,White
17711,65,White
17714,111,White
17718,73,White
17722,63,White
17723,107,White
17724,59,White
17725,83,White
17727,77,White
17729,41,White
17731,54,White
17733,71,White
17734,17,White
17737,25,White
17738,139,White
17739,127,White
17741,9,White
17744,121,White
17746,30,White
17749,99,White
17752,50,White
17755,59,White
17756,47,White
17757,59,White
17758,57,White
17760,35,White
17763,33,White
17765,23,White
17767,63,White
17768,44,White
17769,131,White
17771,51,White
17772,137,White
17773,93,White
17776,27,White
17777,95,White
17778,51,White
17780,43,White
17781,77,White
17783,93,White
17785,81,White
17787,65,White
17789,55,White
17790,43,White
17791,61,White
17797,57,White
17799,57,White
17801,35,White
17802,69,White
17803,83,White
17806,9,White
17808,19,White
17810,35,White
17811,21,White
17812,33,White
17816,7,White
17818,67,White
17820,49,White
17824,23,White
17826,9,White
17830,27,White
17831,9,White
17834,17,White
17835,7,White
17837,25,White
17838,65,White
17839,69,White
17841,55,White
17845,16,White
17846,29,White
17847,27,White
17851,53,White
17853,21,White
17856,61,White
17857,19,White
17859,45,White
17862,43,White
17864,23,White
17865,41,White
17867,58,White
17870,51,White
17872,69,White
17877,77,White
17880,67,White
17883,119,White
17884,95,White
17886,47,White
17887,41,White
17888,65,White
17889,61,White
17891,105,White
17892,43,White
17894,89,White
17895,55,White
17896,101,White
17897,83,White
17903,81,White
17907,27,White
17909,53,White
17912,71,White
17915,89,White
17916,43,White
17921,40,White
17922,57,White
17924,61,White
17925,49,White
17926,69,White
17928,32,White
17929,95,White
17930,111,White
17933,51,White
17936,79,White
17940,41,White
17941,48,White
17946,31,White
17947,82,White
17949,39,White
17952,59,White
17953,57,White
17954,29,White
17959,34,White
17961,26,White
17964,37,White
17966,23,White
17967,55,White
17969,121,White
17971,121,White
17972,24,White
17976,135,White
17978,67,White
17979,39,White
17984,113,White
17986,107,White
17988,85,White
17990,93,White
17992,79,White
17993,37,White
17995,23,White
17997,61,White
17998,137,White
17999,59,White
18001,37,White
18002,63,White
18004,53,White
18005,57,White
18006,81,White
18008,23,White
18010,23,White
18015,81,White
18025,21,White
18026,42,White
18027,89,White
18029,73,White
18030,53,White
18034,111,White
18036,63,White
18038,61,White
18040,34,White
18042,70,White
18044,19,White
18045,65,White
18049,111,White
18051,45,White
18052,35,White
18061,89,White
18072,94,White
18077,80,White
18085,53,White
18087,85,White
18090,25,White
18092,72,White
18094,65,White
18096,45,White
18101,113,White
18102,29,White
18103,65,White
18108,23,White
18109,45,White
18110,59,White
18111,73,White
18113,57,White
18114,43,White
18115,29,White
18116,9,White
18118,52,White
18119,75,White
18120,91,White
18121,75,White
18123,77,White
18124,16,White
18125,8,White
18126,77,White
18128,53,White
18130,42,White
18132,105,White
18134,17,White
18135,47,White
18138,47,White
18140,49,White
18141,12,White
18142,13,White
18149,31,White
18150,95,White
18153,33,White
18155,21,White
18157,23,White
18158,24,White
18159,59,White
18160,89,White
18162,75,White
18163,37,White
18165,49,White
18167,41,White
18168,49,White
18169,85,White
18172,91,White
18174,32,White
18175,45,White
18177,57,White
18179,65,White
18180,49,White
18181,74,White
18184,111,White
18186,65,White
18191,33,White
18192,39,White
18194,79,White
18195,51,White
18198,53,White
18202,17,White
18203,69,White
18206,87,White
18212,85,White
18213,33,White
18214,67,White
18217,45,White
18220,47,White
18223,115,White
18225,53,White
18228,55,White
18231,109,White
18232,35,White
18233,63,White
18234,20,White
18235,59,White
18241,36,White
18242,37,White
18243,31,White
18244,117,White
18245,60,White
18246,29,White
18247,51,White
18248,39,White
18250,85,White
18251,61,White
18253,15,White
18254,55,White
18257,30,White
18258,85,White
18261,65,White
18263,96,White
18266,75,White
18270,71,White
18271,57,White
18277,31,White
18283,47,White
18284,103,White
18285,111,White
18286,57,White
18288,83,White
18291,123,White
18292,65,White
18293,69,White
18295,51,White
18297,25,White
18298,43,White
18300,123,White
18302,45,White
18303,69,White
18304,41,White
18305,37,White
18306,55,White
18307,71,White
18312,95,White
18316,109,White
18317,55,White
18318,115,White
18321,39,White
18324,59,White
18327,83,White
18328,29,White
18331,45,White
18333,71,White
18336,73,White
18338,2,White
18342,14,White
18343,52,White
18345,25,White
18347,45,White
18348,39,White
18349,43,White
18351,56,White
18354,35,White
18356,41,White
18357,57,White
18359,39,White
18361,19,White
18362,35,White
18364,9,White
18367,8,White
18368,39,White
18369,28,White
18374,19,White
18375,43,White
18380,73,White
18385,123,White
18386,59,White
18397,63,White
18398,89,White
18401,26,White
18403,60,White
18404,41,White
18406,119,White
18407,106,White
18409,95,White
18412,63,White
18416,103,White
18420,79,White
18422,51,White
18423,123,White
18426,57,White
18428,38,White
18433,51,White
18434,25,White
18435,107,White
18437,137,White
18440,33,White
18444,27,White
18445,33,White
18446,53,White
18451,79,White
18452,79,White
18453,101,White
18454,33,White
18455,73,White
18456,89,White
18459,67,White
18464,93,White
18465,11,White
18467,29,White
18469,39,White
18470,95,White
18474,73,White
18477,15,White
18478,37,White
18479,55,White
18480,49,White
18481,37,White
18484,47,White
18485,91,White
18489,62,White
18491,109,White
18492,101,White
18494,120,White
18496,55,White
18500,59,White
18502,40,White
18503,59,White
18504,53,White
18505,71,White
18511,47,White
18514,77,White
18515,77,White
18518,73,White
18521,124,White
18522,83,White
18523,133,White
18524,105,White
18525,17,White
18528,39,White
18529,73,White
18531,29,White
18532,43,White
18533,49,White
18535,68,White
18537,129,White
18538,50,White
18540,77,White
18542,33,White
18549,27,White
18550,83,White
18551,84,White
18553,33,White
18555,47,White
18556,57,White
18558,79,White
18559,17,White
18574,31,White
18578,21,White
18579,27,White
18582,55,White
18586,41,White
18587,97,White
18589,81,White
18590,91,White
18592,43,White
18599,25,White
18600,27,White
18602,87,White
18605,51,White
18609,49,White
18610,77,White
18611,35,White
18613,11,White
18614,91,White
18616,25,White
18617,47,White
18619,55,White
18621,43,White
18623,57,White
18624,69,White
18627,43,White
18629,103,White
18632,107,White
18633,34,White
18639,45,White
18641,46,White
18642,35,White
18645,53,White
18650,85,White
18652,49,White
18656,123,White
18658,69,White
18659,65,White
18660,97,White
18661,83,White
18663,81,White
18664,68,White
18666,45,White
18668,59,White
18671,69,White
18673,49,White
18675,37,White
18677,121,White
18678,19,White
18679,45,White
18680,35,White
18681,59,White
18683,19,White
18686,39,White
18687,43,White
18690,33,White
18696,47,White
18701,25,White
18703,67,White
18705,61,White
18708,83,White
18709,37,White
18711,89,White
18713,77,White
18716,63,White
18719,117,White
18720,105,White
18721,101,White
18723,69,White
18725,83,White
18726,85,White
18728,87,White
18729,89,White
18730,77,White
18731,5,White
18732,65,White
18733,103,White
18735,65,White
18738,23,White
18740,36,White
18745,40,White
18746,36,White
18750,53,White
18751,29,White
18754,29,White
18756,58,White
18757,97,White
18758,61,White
18759,133,White
18760,65,White
18761,32,White
18764,85,White
18765,53,White
18766,51,White
18769,31,White
18770,15,White
18771,35,White
18776,69,White
18780,77,White
18781,91,White
18782,81,White
18783,59,White
18784,29,White
18786,37,White
18787,61,White
18789,55,White
18793,57,White
18794,47,White
18799,93,White
18800,99,White
18801,47,White
18802,73,White
18803,45,White
18804,107,White
18807,29,White
18809,24,White
18811,61,White
18815,89,White
18819,19,White
18820,37,White
18825,45,White
18829,69,White
18831,99,White
18832,79,White
18834,53,White
18837,56,White
18838,30,White
18841,59,White
18846,67,White
18850,85,White
18852,55,White
18853,65,White
18856,119,White
18858,35,White
18860,117,White
18863,67,White
18864,28,White
18865,138,White
18868,53,White
18869,77,White
18870,55,White
18873,16,White
18874,59,White
18875,69,White
18876,49,White
18877,31,White
18878,111,White
18881,55,White
18884,43,White
18886,77,White
18890,45,White
18891,83,White
18896,81,White
18900,93,White
18902,75,White
18903,53,White
18905,91,White
18907,71,White
18911,65,White
18912,39,White
18914,23,White
18915,73,White
18917,99,White
18918,28,White
18923,59,White
18924,43,White
18925,61,White
18926,23,White
18928,15,White
18929,111,White
18934,65,White
18938,111,White
18940,76,White
18943,35,White
18945,61,White
18949,59,White
18950,59,White
18953,133,White
18957,49,White
18959,61,White
18961,53,White
18964,139,White
18967,29,White
18968,51,White
18971,131,White
18974,61,White
18977,49,White
18978,71,White
18979,73,White
18981,63,White
18983,43,White
18984,73,White
18986,47,White
18988,53,White
18989,75,White
18992,77,White
18997,67,White
19000,137,White
19002,31,White
19004,71,White
19006,43,White
19010,91,White
19013,115,White
19015,59,White
19016,69,White
19018,83,White
19023,57,White
19026,139,White
19027,41,White
19030,83,White
19033,29,White
19034,67,White
19035,71,White
19038,56,White
19040,53,White
19043,63,White
19050,61,White
19053,33,White
19056,47,White
19057,30,White
19058,24,White
19059,20,White
19063,82,White
19064,87,White
19065,19,White
19066,59,White
19069,53,White
19070,39,White
19072,51,White
19076,59,White
19077,111,White
19079,101,White
19080,15,White
19081,42,White
19086,21,White
19087,73,White
19089,74,White
19092,55,White
19099,2,White
19100,2,White
19102,2,White
19104,2,White
19105,2,White
19108,2,White
19110,2,White
19112,2,White
19114,43,White
19116,7,White
19117,10,White
19118,2,White
19119,48,White
19120,45,White
19122,71,White
19124,18,White
19126,32,White
19127,31,White
19129,57,White
19131,15,White
19132,73,White
19133,53,White
19134,55,White
19138,38,White
19140,11,White
19143,11,White
19144,15,White
19145,27,White
19146,31,White
19148,35,White
19150,26,White
19151,23,White
19155,10,White
19157,75,White
19159,70,White
19160,69,White
19161,54,White
19164,79,White
19165,115,White
19167,131,White
19168,65,White
19169,77,White
19171,43,White
19172,87,White
19173,29,White
19175,79,White
19177,59,White
19179,125,White
19180,121,White
19184,67,White
19185,59,White
19186,51,White
19187,45,White
19188,45,White
19189,96,White
19191,117,White
19192,63,White
19194,81,White
19197,75,White
19198,77,White
19202,73,White
19203,71,White
19208,91,White
19209,53,White
19210,49,White
19213,87,White
19214,11,White
19216,24,White
19217,23,White
19218,81,White
19220,103,White
19223,38,White
19225,23,White
19226,31,White
19227,51,White
19228,87,White
19229,31,White
19231,43,White
19232,105,White
19235,22,White
19236,2,White
19238,22,White
19239,57,White
19241,23,White
19243,7,White
19249,4,White
19250,85,White
19253,61,White
19255,27,White
19256,36,White
19259,32,White
19261,24,White
19262,15,White
19264,23,White
19267,46,White
19269,57,White
19271,51,White
19276,23,White
19277,62,White
19281,17,White
19282,37,White
19283,25,White
19285,97,White
19286,65,White
19287,54,White
19289,72,White
19290,53,White
19291,24,White
19294,29,White
19297,66,White
19299,45,White
19300,127,White
19304,47,White
19307,63,White
19308,65,White
19309,73,White
19310,97,White
19313,81,White
19316,65,White
19318,75,White
19321,89,White
19322,48,White
19324,21,White
19330,22,White
19332,85,White
19335,43,White
19337,43,White
19340,49,White
19341,107,White
19343,39,White
19344,53,White
19348,37,White
19352,77,White
19353,65,White
19358,45,White
19359,27,White
19363,65,White
19364,35,White
19365,75,White
19371,127,White
19373,49,White
19375,64,White
19377,111,White
19379,70,White
19380,51,White
19385,39,White
19386,57,White
19390,61,White
19393,91,White
19394,29,White
19395,22,White
19396,69,White
19397,33,White
19399,25,White
19400,44,White
19401,51,White
19402,41,White
19403,99,White
19406,21,White
19407,45,White
19408,115,White
19409,34,White
19411,53,White
19412,61,White
19413,79,White
19414,19,White
19415,83,White
19416,91,White
19419,53,White
19424,31,White
19426,59,White
19429,49,White
19432,15,White
19434,57,White
19436,69,White
19438,23,White
19439,55,White
19440,57,White
19442,81,White
19443,25,White
19444,61,White
19449,60,White
19451,25,White
19454,73,White
19457,49,White
19462,65,White
19463,67,White
19464,51,White
19465,135,White
19466,63,White
19467,69,White
19468,121,White
19469,65,White
19470,129,White
19471,85,White
19473,123,White
19474,49,White
19475,55,White
19477,95,White
19480,85,White
19483,107,White
19485,65,White
19486,59,White
19487,69,White
19488,101,White
19489,85,White
19491,73,White
19492,59,White
19495,123,White
19496,113,White
19500,103,White
19504,79,White
19505,81,White
19507,121,White
19509,61,White
19510,82,White
19512,43,White
19513,25,White
19516,41,White
19518,51,White
19520,65,White
19521,83,White
19522,45,White
19525,31,White
19526,129,White
19529,32,White
19536,131,White
19539,63,White
19542,41,White
19543,37,White
19544,23,White
19547,21,White
19549,79,White
19550,71,White
19551,53,White
19553,55,White
19555,61,White
19557,87,White
19558,55,White
19559,39,White
19561,25,White
19563,19,White
19564,57,White
19567,69,White
19568,136,White
19571,57,White
19573,69,White
19576,9,White
19578,23,White
19579,23,White
19580,21,White
19583,57,White
19585,40,White
19587,77,White
19590,41,White
19591,109,White
19593,33,White
19594,43,White
19596,109,White
19598,61,White
19603,79,White
19609,47,White
19613,71,White
19614,57,White
19615,53,White
19616,43,White
19617,67,White
19622,99,White
19623,47,White
19628,91,White
19629,71,White
19630,63,White
19637,39,White
19638,61,White
19641,95,White
19642,69,White
19643,35,White
19644,43,White
19645,109,White
19646,79,White
19653,35,White
19654,39,White
19656,31,White
19658,95,White
19662,51,White
19663,83,White
19666,57,White
19667,39,White
19670,93,White
19672,43,White
19674,35,White
19676,45,White
19677,28,White
19678,26,White
19681,61,White
19682,29,White
19685,105,White
19686,49,White
19694,86,White
19697,54,White
19699,62,White
19703,75,White
19705,57,White
19706,69,White
19707,101,White
19710,107,White
19711,25,White
19712,83,White
19713,117,White
19714,129,White
19718,45,White
19719,31,White
19720,47,White
19722,65,White
19724,53,White
19725,19,White
19726,47,White
19731,31,White
19734,33,White
19735,69,White
19736,63,White
19737,47,White
19738,95,White
19739,15,White
19743,30,White
19745,45,White
19746,5,White
19747,21,White
19748,129,White
19751,51,White
19752,44,White
19759,122,White
19761,79,White
19764,81,White
19765,111,White
19767,42,White
19768,79,White
19770,115,White
19771,59,White
19775,59,White
19778,85,White
19779,85,White
19781,47,White
19782,70,White
19783,81,White
19787,75,White
19790,57,White
19792,69,White
19794,58,White
19795,53,White
19798,21,White
19802,95,White
19804,28,White
19805,91,White
19806,47,White
19809,73,White
19812,33,White
19814,41,White
19815,93,White
19820,127,White
19821,65,White
19826,68,White
19830,25,White
19831,57,White
19833,41,White
19835,45,White
19838,57,White
19840,95,White
19843,3,White
19848,53,White
19850,59,White
19853,43,White
19854,29,White
19858,47,White
19860,59,White
19861,47,White
19862,35,White
19863,11,White
19866,39,White
19869,66,White
19871,59,White
19872,43,White
19874,51,White
19875,117,White
19877,29,White
19880,47,White
19881,55,White
19883,17,White
19884,57,White
19888,30,White
19891,51,White
19896,59,White
19898,71,White
19899,105,White
19906,55,White
19908,60,White
19910,69,White
19912,53,White
19913,53,White
19915,105,White
19917,45,White
19918,53,White
19919,101,White
19920,51,White
19924,77,White
19925,95,White
19927,45,White
19928,107,White
19930,81,White
19932,41,White
19933,39,White
19934,119,White
19936,47,White
19938,87,White
19939,61,White
19941,53,White
19942,71,White
19943,107,White
19945,61,White
19949,56,White
19950,89,White
19953,47,White
19954,67,White
19956,101,White
19957,99,White
19958,51,White
19961,105,White
19964,47,White
19966,49,White
19967,121,White
19970,73,White
19972,45,White
19976,65,White
19977,91,White
19978,119,White
19980,71,White
19982,77,White
19983,131,White
19984,8,White
19986,65,White
19988,57,White
19989,45,White
19997,63,White
19998,87,White
20000,29,White
20002,41,White
20006,77,White
20008,22,White
20017,97,White
20018,35,White
20020,45,White
20022,37,White
20025,37,White
20027,47,White
20028,115,White
20032,53,White
20035,59,White
20036,43,White
20039,57,White
20042,53,White
20043,11,White
20044,37,White
20045,70,White
20047,73,White
20048,25,White
20049,43,White
20050,9,White
20052,37,White
20053,24,White
20055,35,White
20056,109,White
