,turns,winner
11888,54,Black
11893,64,Black
11894,120,Black
11896,30,Black
11897,136,Black
11899,40,Black
11900,44,Black
11902,38,Black
11905,64,Black
11908,46,Black
11909,74,Black
11910,90,Black
11912,32,Black
11913,70,Black
11914,68,Black
11915,94,Black
11918,39,Black
11919,138,Black
11922,116,Black
11924,57,Black
11926,78,Black
11928,38,Black
11931,70,Black
11935,10,Black
11939,38,Black
11940,28,Black
11941,35,Black
11945,64,Black
11949,40,Black
11951,82,Black
11952,40,Black
11953,58,Black
11956,48,Black
11958,42,Black
11959,27,Black
11961,42,Black
11965,2,Black
11967,57,Black
11969,50,Black
11972,104,Black
11975,120,Black
11977,48,Black
11978,52,Black
11979,83,Black
11982,64,Black
11983,42,Black
11985,48,Black
11987,62,Black
11990,70,Black
11991,58,Black
11992,52,Black
11994,56,Black
11995,48,Black
11996,54,Black
11997,66,Black
11998,64,Black
12002,34,Black
12003,88,Black
12007,122,Black
12011,22,Black
12014,22,Black
12016,44,Black
12019,50,Black
12021,46,Black
12023,64,Black
12024,68,Black
12026,74,Black
12027,90,Black
12029,65,Black
12033,73,Black
12036,56,Black
12040,57,Black
12041,110,Black
12042,51,Black
12043,94,Black
12045,33,Black
12046,54,Black
12047,66,Black
12049,79,Black
12050,78,Black
12051,44,Black
12054,44,Black
12057,73,Black
12060,10,Black
12061,38,Black
12062,24,Black
12065,47,Black
12066,16,Black
12067,46,Black
12073,134,Black
12074,18,Black
12077,60,Black
12078,104,Black
12079,44,Black
12080,58,Black
12083,56,Black
12087,46,Black
12088,70,Black
12091,32,Black
12092,86,Black
12095,28,Black
12097,33,Black
12099,24,Black
12100,86,Black
12101,74,Black
12102,72,Black
12103,92,Black
12104,48,Black
12105,73,Black
12108,124,Black
12109,70,Black
12112,110,Black
12119,82,Black
12120,128,Black
12124,64,Black
12125,60,Black
12128,92,Black
12129,92,Black
12132,32,Black
12138,26,Black
12139,92,Black
12140,60,Black
12141,60,Black
12142,70,Black
12144,24,Black
12145,62,Black
12147,52,Black
12148,125,Black
12149,34,Black
12151,48,Black
12153,106,Black
12154,54,Black
12155,68,Black
12162,46,Black
12163,52,Black
12165,104,Black
12168,84,Black
12169,60,Black
12171,72,Black
12174,86,Black
12177,41,Black
12178,60,Black
12179,138,Black
12182,28,Black
12183,64,Black
12185,82,Black
12186,78,Black
12193,94,Black
12198,16,Black
12199,44,Black
12200,54,Black
12202,34,Black
12203,122,Black
12205,62,Black
12206,30,Black
12208,32,Black
12209,78,Black
12212,28,Black
12214,42,Black
12216,80,Black
12217,31,Black
12219,18,Black
12220,72,Black
12222,66,Black
12224,90,Black
12226,118,Black
12230,56,Black
12232,48,Black
12233,80,Black
12235,84,Black
12237,47,Black
12238,74,Black
12239,77,Black
12240,54,Black
12243,62,Black
12248,70,Black
12249,28,Black
12250,16,Black
12254,54,Black
12255,36,Black
12256,60,Black
12258,54,Black
12259,34,Black
12261,37,Black
12268,80,Black
12270,100,Black
12271,44,Black
12273,66,Black
12274,120,Black
12279,78,Black
12280,88,Black
12283,20,Black
12284,60,Black
12287,52,Black
12289,18,Black
12290,120,Black
12293,18,Black
12294,4,Black
12295,54,Black
12296,4,Black
12298,26,Black
12299,4,Black
12301,26,Black
12302,66,Black
12303,108,Black
12306,48,Black
12309,66,Black
12312,120,Black
12315,28,Black
12317,49,Black
12318,44,Black
12320,92,Black
12322,98,Black
12323,24,Black
12324,4,Black
12325,16,Black
12327,70,Black
12328,36,Black
12331,66,Black
12332,20,Black
12334,42,Black
12336,25,Black
12340,58,Black
12341,30,Black
12342,12,Black
12343,34,Black
12347,78,Black
12348,42,Black
12351,50,Black
12352,88,Black
12354,26,Black
12355,47,Black
12359,59,Black
12360,46,Black
12361,50,Black
12362,40,Black
12366,32,Black
12372,48,Black
12374,34,Black
12377,48,Black
12378,76,Black
12379,54,Black
12381,48,Black
12383,88,Black
12384,92,Black
12385,58,Black
12386,52,Black
12391,29,Black
12392,38,Black
12395,24,Black
12396,16,Black
12406,78,Black
12412,50,Black
12413,40,Black
12415,30,Black
12421,41,Black
12424,30,Black
12425,56,Black
12426,56,Black
12430,27,Black
12432,84,Black
12433,29,Black
12441,56,Black
12450,34,Black
12451,39,Black
12453,88,Black
12457,74,Black
12458,94,Black
12460,37,Black
12466,37,Black
12469,56,Black
12472,97,Black
12474,76,Black
12475,30,Black
12477,48,Black
12480,53,Black
12481,58,Black
12482,62,Black
12483,76,Black
12486,30,Black
12489,52,Black
12490,62,Black
12491,13,Black
12492,52,Black
12493,70,Black
12494,52,Black
12498,130,Black
12500,62,Black
12501,30,Black
12502,98,Black
12503,116,Black
12504,36,Black
12506,116,Black
12508,32,Black
12511,24,Black
12516,88,Black
12521,38,Black
12522,30,Black
12527,116,Black
12528,30,Black
12529,130,Black
12531,70,Black
12533,44,Black
12535,28,Black
12541,38,Black
12543,38,Black
12546,138,Black
12548,46,Black
12550,134,Black
12551,102,Black
12552,56,Black
12555,68,Black
12556,88,Black
12557,54,Black
12558,128,Black
12559,116,Black
12560,54,Black
12562,82,Black
12564,74,Black
12568,36,Black
12569,47,Black
12570,40,Black
12572,55,Black
12573,84,Black
12575,38,Black
12577,28,Black
12578,22,Black
12581,92,Black
12585,124,Black
12589,78,Black
12590,58,Black
12596,34,Black
12597,52,Black
12598,52,Black
12600,30,Black
12604,60,Black
12605,52,Black
12611,30,Black
12614,17,Black
12615,104,Black
12617,116,Black
12620,52,Black
12621,56,Black
12622,134,Black
12624,74,Black
12627,29,Black
12628,132,Black
12634,52,Black
12635,18,Black
12640,20,Black
12642,50,Black
12644,56,Black
12645,84,Black
12650,92,Black
12651,64,Black
12652,90,Black
12653,70,Black
12654,68,Black
12656,52,Black
12658,50,Black
12661,116,Black
12662,41,Black
12663,44,Black
12667,20,Black
12671,46,Black
12676,54,Black
12677,60,Black
12678,36,Black
12680,22,Black
12681,90,Black
12682,44,Black
12684,56,Black
12687,34,Black
12689,96,Black
12693,88,Black
12694,38,Black
12695,98,Black
12696,58,Black
12697,50,Black
12699,52,Black
12700,108,Black
12702,96,Black
12704,56,Black
12705,112,Black
12708,50,Black
12709,58,Black
12711,120,Black
12713,90,Black
12715,120,Black
12729,78,Black
12730,62,Black
12732,27,Black
12733,36,Black
12735,2,Black
12736,44,Black
12740,50,Black
12741,24,Black
12742,36,Black
12746,7,Black
12747,42,Black
12751,18,Black
12752,138,Black
12754,38,Black
12756,22,Black
12758,36,Black
12759,92,Black
12763,52,Black
12766,66,Black
12770,50,Black
12772,64,Black
12774,24,Black
12776,76,Black
12780,52,Black
12781,80,Black
12783,59,Black
12784,84,Black
12787,92,Black
12789,33,Black
12791,17,Black
12793,22,Black
12794,32,Black
12795,52,Black
12797,48,Black
12799,81,Black
12800,34,Black
12802,88,Black
12803,64,Black
12809,82,Black
12811,36,Black
12812,116,Black
12814,62,Black
12818,44,Black
12823,124,Black
12824,24,Black
12826,80,Black
12828,34,Black
12829,42,Black
12830,58,Black
12833,128,Black
12836,84,Black
12837,78,Black
12838,74,Black
12839,126,Black
12840,72,Black
12841,66,Black
12842,50,Black
12844,52,Black
12845,76,Black
12848,62,Black
12849,30,Black
12852,21,Black
12856,32,Black
12859,56,Black
12860,38,Black
12862,72,Black
12865,76,Black
12866,54,Black
12867,94,Black
12875,98,Black
12877,44,Black
12879,80,Black
12881,24,Black
12882,96,Black
12886,48,Black
12892,58,Black
12894,50,Black
12895,42,Black
12897,85,Black
12900,84,Black
12904,68,Black
12906,120,Black
12907,134,Black
12909,51,Black
12912,136,Black
12913,86,Black
12914,96,Black
12915,56,Black
12916,68,Black
12917,46,Black
12919,82,Black
12922,32,Black
12924,135,Black
12926,112,Black
12930,26,Black
12932,2,Black
12934,2,Black
12935,2,Black
12939,2,Black
12944,2,Black
12946,2,Black
12949,28,Black
12956,24,Black
12957,14,Black
12960,74,Black
12961,34,Black
12962,115,Black
12964,92,Black
12965,94,Black
12966,90,Black
12968,56,Black
12969,92,Black
12972,72,Black
12974,100,Black
12975,44,Black
12976,40,Black
12978,60,Black
12979,28,Black
12980,86,Black
12981,56,Black
12984,20,Black
12986,102,Black
12991,42,Black
12994,34,Black
12996,95,Black
12997,73,Black
12998,33,Black
13000,84,Black
13002,106,Black
13003,98,Black
13005,118,Black
13012,100,Black
13013,30,Black
13014,40,Black
13015,42,Black
13017,68,Black
13019,40,Black
13022,36,Black
13026,22,Black
13027,32,Black
13031,70,Black
13033,34,Black
13034,40,Black
13040,38,Black
13046,71,Black
13048,56,Black
13050,80,Black
13052,83,Black
13055,120,Black
13057,60,Black
13058,106,Black
13059,24,Black
13060,29,Black
13064,44,Black
13065,10,Black
13066,28,Black
13070,50,Black
13071,20,Black
13073,40,Black
13076,49,Black
13081,76,Black
13082,98,Black
13084,54,Black
13085,42,Black
13087,73,Black
13089,82,Black
13095,98,Black
13100,48,Black
13102,12,Black
13103,8,Black
13104,8,Black
13106,20,Black
13109,30,Black
13110,81,Black
13121,61,Black
13122,51,Black
13123,54,Black
13125,62,Black
13126,69,Black
13128,34,Black
13131,13,Black
13133,38,Black
13134,54,Black
13140,18,Black
13141,18,Black
13145,81,Black
13147,68,Black
13150,19,Black
13151,27,Black
13153,102,Black
13154,60,Black
13155,62,Black
13159,50,Black
13160,26,Black
13163,32,Black
13164,92,Black
13173,114,Black
13174,54,Black
13175,114,Black
13179,64,Black
13181,58,Black
13182,36,Black
13185,114,Black
13186,56,Black
13187,42,Black
13196,40,Black
13197,100,Black
13203,66,Black
13205,80,Black
13206,92,Black
13207,110,Black
13210,68,Black
13212,38,Black
13214,114,Black
13216,54,Black
13218,4,Black
13219,132,Black
13221,54,Black
13223,72,Black
13224,58,Black
13228,48,Black
13231,2,Black
13232,2,Black
13233,8,Black
13234,62,Black
13235,4,Black
13236,2,Black
13238,2,Black
13241,26,Black
13242,38,Black
13244,44,Black
13246,64,Black
13258,32,Black
13259,28,Black
13261,40,Black
13263,28,Black
13265,23,Black
13267,6,Black
13268,52,Black
13273,78,Black
13275,120,Black
13276,48,Black
13279,17,Black
13280,54,Black
13283,37,Black
13284,68,Black
13285,84,Black
13288,70,Black
13289,44,Black
13291,50,Black
13293,90,Black
13296,83,Black
13297,112,Black
13300,74,Black
13302,120,Black
13303,60,Black
13308,94,Black
13309,76,Black
13310,26,Black
13312,86,Black
13314,26,Black
13315,52,Black
13316,59,Black
13317,52,Black
13318,34,Black
13322,66,Black
13325,62,Black
13326,81,Black
13328,96,Black
13331,44,Black
13332,47,Black
13334,88,Black
13337,50,Black
13338,44,Black
13339,37,Black
13342,94,Black
13345,50,Black
13346,30,Black
13349,48,Black
13350,21,Black
13355,40,Black
13356,57,Black
13362,134,Black
13365,102,Black
13366,40,Black
13369,76,Black
13370,76,Black
13371,86,Black
13374,20,Black
13377,54,Black
13378,112,Black
13382,38,Black
13384,30,Black
13385,88,Black
13390,35,Black
13393,42,Black
13395,56,Black
13398,32,Black
13400,100,Black
13401,34,Black
13407,26,Black
13408,44,Black
13413,50,Black
13414,74,Black
13416,78,Black
13418,55,Black
13419,38,Black
13421,34,Black
13422,72,Black
13426,86,Black
13428,122,Black
13432,32,Black
13434,70,Black
13436,38,Black
13442,62,Black
13445,106,Black
13446,102,Black
13447,70,Black
13448,66,Black
13451,74,Black
13452,94,Black
13454,92,Black
13455,76,Black
13458,70,Black
13466,50,Black
13468,117,Black
13472,108,Black
13473,42,Black
13476,94,Black
13477,56,Black
13481,70,Black
13484,76,Black
13486,50,Black
13487,84,Black
13490,44,Black
13491,70,Black
13494,46,Black
13500,96,Black
13501,82,Black
13502,48,Black
13503,54,Black
13504,112,Black
13509,46,Black
13518,54,Black
13519,94,Black
13521,93,Black
13522,110,Black
13524,74,Black
13526,118,Black
13527,102,Black
13529,66,Black
13532,62,Black
13533,46,Black
13535,48,Black
13536,60,Black
13538,54,Black
13539,96,Black
13544,56,Black
13545,38,Black
13548,26,Black
13552,22,Black
13562,44,Black
13563,110,Black
13565,72,Black
13570,56,Black
13571,52,Black
13573,128,Black
13578,48,Black
13579,50,Black
13583,64,Black
13586,34,Black
13587,52,Black
13588,48,Black
13590,60,Black
13592,46,Black
13593,31,Black
13596,21,Black
13597,32,Black
13598,43,Black
13599,81,Black
13604,124,Black
13605,46,Black
13608,38,Black
13613,116,Black
13617,66,Black
13618,130,Black
13623,49,Black
13624,62,Black
13625,36,Black
13626,108,Black
13628,24,Black
13630,82,Black
13631,54,Black
13633,66,Black
13635,66,Black
13640,70,Black
13642,42,Black
13643,9,Black
13645,52,Black
13646,55,Black
13648,80,Black
13649,50,Black
13652,60,Black
13655,18,Black
13661,44,Black
13664,64,Black
13668,138,Black
13670,34,Black
13672,92,Black
13673,98,Black
13676,80,Black
13680,71,Black
13681,60,Black
13684,96,Black
13685,81,Black
13686,90,Black
13687,54,Black
13690,76,Black
13693,80,Black
13694,84,Black
13696,100,Black
13697,68,Black
13699,70,Black
13703,81,Black
13704,102,Black
13705,62,Black
13707,124,Black
13709,72,Black
13713,17,Black
13715,2,Black
13716,7,Black
13721,40,Black
13723,54,Black
13725,90,Black
13726,90,Black
13727,40,Black
13729,50,Black
13731,104,Black
13733,64,Black
13734,62,Black
13739,66,Black
13740,12,Black
13741,63,Black
13746,124,Black
13747,96,Black
13750,10,Black
13752,18,Black
13753,106,Black
13754,38,Black
13757,28,Black
13761,118,Black
13762,34,Black
13763,60,Black
13764,66,Black
13769,28,Black
13770,112,Black
13771,86,Black
13772,56,Black
13775,112,Black
13776,64,Black
13779,56,Black
13784,86,Black
13785,70,Black
13786,106,Black
13787,56,Black
13789,100,Black
13792,86,Black
13793,80,Black
13797,59,Black
13799,34,Black
13801,134,Black
13805,54,Black
13807,24,Black
13811,54,Black
13812,49,Black
13813,30,Black
13815,62,Black
13816,118,Black
13817,66,Black
13824,36,Black
13826,88,Black
13828,40,Black
13829,30,Black
13834,58,Black
13839,62,Black
13840,74,Black
13841,134,Black
13843,54,Black
13845,66,Black
13847,58,Black
13848,21,Black
13851,58,Black
13853,104,Black
13854,106,Black
13856,12,Black
13857,96,Black
13862,64,Black
13864,67,Black
13866,50,Black
13869,24,Black
13871,32,Black
13872,78,Black
13873,26,Black
13874,29,Black
13875,60,Black
13877,44,Black
13879,73,Black
13883,31,Black
13885,66,Black
13886,10,Black
13889,14,Black
13890,77,Black
13891,34,Black
13894,24,Black
13895,104,Black
13896,82,Black
13900,88,Black
13901,40,Black
13902,45,Black
13904,54,Black
13905,34,Black
13906,70,Black
13914,90,Black
13916,118,Black
13918,64,Black
13919,42,Black
13927,70,Black
13928,60,Black
13931,80,Black
13934,50,Black
13935,22,Black
13943,98,Black
13945,94,Black
13946,86,Black
13949,72,Black
13954,52,Black
13955,104,Black
13958,66,Black
13959,24,Black
13960,52,Black
13961,90,Black
13963,14,Black
13965,126,Black
13966,82,Black
13967,68,Black
13970,98,Black
13972,60,Black
13975,52,Black
13976,70,Black
13977,48,Black
13978,43,Black
13979,94,Black
13981,46,Black
13982,44,Black
13983,56,Black
13984,28,Black
13988,47,Black
13989,96,Black
13992,40,Black
13993,52,Black
13995,50,Black
13996,88,Black
13997,76,Black
13998,58,Black
14002,102,Black
14004,38,Black
14005,68,Black
14009,92,Black
14010,116,Black
14011,54,Black
14014,72,Black
14015,52,Black
14017,62,Black
14018,73,Black
14019,62,Black
14021,58,Black
14022,72,Black
14023,82,Black
14027,66,Black
14028,44,Black
14032,66,Black
14036,136,Black
14037,128,Black
14038,116,Black
14040,55,Black
14043,56,Black
14044,32,Black
14048,34,Black
14050,54,Black
14051,80,Black
14052,84,Black
14056,50,Black
14057,40,Black
14059,78,Black
14060,88,Black
14065,62,Black
14066,106,Black
14067,72,Black
14069,35,Black
14074,72,Black
14078,58,Black
14080,74,Black
14081,38,Black
14084,86,Black
14091,22,Black
14092,46,Black
14094,36,Black
14095,133,Black
14101,36,Black
14102,64,Black
14108,85,Black
14111,106,Black
14112,17,Black
14118,86,Black
14120,118,Black
14121,50,Black
14123,40,Black
14124,50,Black
14126,8,Black
14127,36,Black
14131,54,Black
14134,60,Black
14136,82,Black
14138,76,Black
14139,64,Black
14140,54,Black
14142,52,Black
14144,36,Black
14147,36,Black
14149,70,Black
14151,100,Black
14153,86,Black
14154,68,Black
14155,68,Black
14157,56,Black
14161,80,Black
14163,74,Black
14164,64,Black
14165,80,Black
14168,60,Black
14173,58,Black
14174,37,Black
14175,22,Black
14176,32,Black
14177,16,Black
14178,22,Black
14183,14,Black
14186,50,Black
14187,22,Black
14191,68,Black
14192,68,Black
14195,88,Black
14197,58,Black
14199,92,Black
14201,86,Black
14202,70,Black
14207,108,Black
14208,48,Black
14210,52,Black
14213,74,Black
14214,116,Black
14215,64,Black
14220,100,Black
14222,14,Black
14224,94,Black
14227,94,Black
14228,80,Black
14229,42,Black
14230,128,Black
14234,62,Black
14237,58,Black
14238,56,Black
14239,24,Black
14241,40,Black
14243,40,Black
14245,52,Black
14246,38,Black
14250,12,Black
14254,44,Black
14255,20,Black
14258,41,Black
14261,21,Black
14268,20,Black
14272,27,Black
14273,52,Black
14274,42,Black
14276,64,Black
14280,64,Black
14283,28,Black
14285,48,Black
14286,40,Black
14291,52,Black
14293,42,Black
14295,46,Black
14299,42,Black
14300,126,Black
14302,18,Black
14303,4,Black
14304,54,Black
14305,4,Black
14307,26,Black
14308,4,Black
14311,96,Black
14313,31,Black
14314,52,Black
14316,54,Black
14317,88,Black
14319,83,Black
14321,44,Black
14322,51,Black
14323,86,Black
14326,74,Black
14328,44,Black
14330,76,Black
14331,44,Black
14332,84,Black
14337,74,Black
14339,18,Black
14341,24,Black
14342,80,Black
14344,18,Black
14345,28,Black
14348,56,Black
14349,42,Black
14350,94,Black
14353,44,Black
14356,110,Black
14357,40,Black
14360,80,Black
14361,76,Black
14363,16,Black
14364,45,Black
14365,92,Black
14366,22,Black
14367,72,Black
14368,52,Black
14369,56,Black
14370,88,Black
14371,62,Black
14377,36,Black
14378,56,Black
14381,39,Black
14382,36,Black
14385,81,Black
14388,78,Black
14390,42,Black
14397,78,Black
14403,50,Black
14404,40,Black
14406,30,Black
14412,41,Black
14415,30,Black
14419,72,Black
14421,90,Black
14425,44,Black
14427,70,Black
14429,32,Black
14432,86,Black
14435,77,Black
14437,62,Black
14442,100,Black
14443,51,Black
14448,60,Black
14451,42,Black
14454,74,Black
14457,94,Black
14458,108,Black
14463,52,Black
14465,52,Black
14468,32,Black
14471,32,Black
14477,130,Black
14479,35,Black
14480,124,Black
14481,85,Black
14485,38,Black
14486,32,Black
14487,42,Black
14493,46,Black
14494,46,Black
14495,54,Black
14496,96,Black
14497,88,Black
14498,54,Black
14503,60,Black
14504,73,Black
14506,58,Black
14508,50,Black
14509,42,Black
14512,84,Black
14517,92,Black
14518,64,Black
14519,90,Black
14520,70,Black
14521,68,Black
14523,90,Black
14525,70,Black
14527,42,Black
14528,90,Black
14531,64,Black
14533,52,Black
14535,50,Black
14538,116,Black
14539,41,Black
14540,44,Black
14544,20,Black
14548,46,Black
14553,54,Black
14554,60,Black
14555,36,Black
14561,46,Black
14562,64,Black
14563,62,Black
14567,60,Black
14568,50,Black
14569,56,Black
14571,110,Black
14572,95,Black
14574,52,Black
14575,32,Black
14576,96,Black
14577,98,Black
14586,76,Black
14587,45,Black
14588,15,Black
14590,40,Black
14592,66,Black
14593,49,Black
14594,114,Black
14596,92,Black
14598,36,Black
14601,118,Black
14604,78,Black
14605,40,Black
14607,68,Black
14608,128,Black
14610,110,Black
14617,60,Black
14618,36,Black
14619,58,Black
14621,100,Black
14622,110,Black
14626,48,Black
14627,118,Black
14628,76,Black
14630,42,Black
14633,64,Black
14634,92,Black
14639,70,Black
14640,58,Black
14641,60,Black
14642,66,Black
14646,124,Black
14647,58,Black
14648,134,Black
14650,36,Black
14652,68,Black
14653,30,Black
14656,42,Black
14658,64,Black
14659,48,Black
14661,78,Black
14662,44,Black
14664,46,Black
14665,108,Black
14666,48,Black
14671,30,Black
14672,52,Black
14673,70,Black
14676,129,Black
14679,18,Black
14680,92,Black
14682,82,Black
14684,52,Black
14685,60,Black
14687,104,Black
14688,88,Black
14690,46,Black
14691,44,Black
14698,70,Black
14702,96,Black
14703,46,Black
14704,30,Black
14708,34,Black
14710,14,Black
14711,44,Black
14714,55,Black
14716,96,Black
14717,62,Black
14719,90,Black
14720,50,Black
14724,29,Black
14725,82,Black
14732,54,Black
14736,40,Black
14739,38,Black
14740,66,Black
14742,72,Black
14743,60,Black
14744,58,Black
14746,74,Black
14748,56,Black
14750,96,Black
14751,18,Black
14752,60,Black
14753,13,Black
14754,80,Black
14755,8,Black
14758,18,Black
14759,18,Black
14763,81,Black
14765,68,Black
14768,19,Black
14769,27,Black
14771,102,Black
14772,60,Black
14773,62,Black
14777,50,Black
14778,26,Black
14781,32,Black
14782,92,Black
14789,68,Black
14791,16,Black
14795,16,Black
14800,46,Black
14803,20,Black
14805,40,Black
14812,27,Black
14816,76,Black
14818,50,Black
14822,34,Black
14828,82,Black
14829,22,Black
14832,22,Black
14833,68,Black
14835,15,Black
14838,32,Black
14839,56,Black
14840,120,Black
14842,50,Black
14844,58,Black
14847,24,Black
14849,84,Black
14853,82,Black
14855,72,Black
14864,14,Black
14865,66,Black
14869,40,Black
14870,90,Black
14874,94,Black
14875,50,Black
14877,76,Black
14878,62,Black
14881,64,Black
14882,78,Black
14884,52,Black
14886,42,Black
14890,74,Black
14891,82,Black
14892,42,Black
14894,44,Black
14896,72,Black
14897,70,Black
14899,72,Black
14900,32,Black
14901,20,Black
14908,4,Black
14909,18,Black
14911,12,Black
14912,68,Black
14916,36,Black
14920,46,Black
14927,24,Black
14930,28,Black
14931,44,Black
14933,78,Black
14934,34,Black
14936,14,Black
14937,46,Black
14938,46,Black
14943,56,Black
14945,50,Black
14947,70,Black
14949,74,Black
14959,80,Black
14961,113,Black
14962,108,Black
14965,138,Black
14970,33,Black
14976,24,Black
14977,54,Black
14979,72,Black
14981,48,Black
14983,44,Black
14984,31,Black
14986,28,Black
14989,20,Black
14993,42,Black
14997,60,Black
14998,36,Black
15002,74,Black
15003,124,Black
15004,90,Black
15006,64,Black
15011,62,Black
15012,58,Black
15013,12,Black
15014,84,Black
15021,92,Black
15023,76,Black
15025,62,Black
15026,70,Black
15028,58,Black
15029,95,Black
15031,42,Black
15032,102,Black
15034,56,Black
15037,62,Black
15044,52,Black
15047,42,Black
15048,64,Black
15049,54,Black
15050,50,Black
15051,44,Black
15054,16,Black
15055,134,Black
15059,68,Black
15061,58,Black
15062,52,Black
15063,36,Black
15064,78,Black
15065,54,Black
15066,54,Black
15069,54,Black
15070,32,Black
15071,52,Black
15072,45,Black
15074,68,Black
15075,50,Black
15078,78,Black
15080,84,Black
15081,40,Black
15083,106,Black
15084,42,Black
15087,40,Black
15090,138,Black
15091,78,Black
15092,72,Black
15096,94,Black
15098,58,Black
15099,76,Black
15101,86,Black
15102,43,Black
15103,40,Black
15104,20,Black
15105,88,Black
15108,46,Black
15110,52,Black
15111,64,Black
15112,124,Black
15115,30,Black
15127,60,Black
15130,26,Black
15132,72,Black
15133,32,Black
15135,52,Black
15140,46,Black
15145,84,Black
15149,76,Black
15150,48,Black
15153,76,Black
15154,32,Black
15158,72,Black
15167,44,Black
15169,20,Black
15170,76,Black
15175,100,Black
15182,42,Black
15184,44,Black
15185,16,Black
15187,40,Black
15191,66,Black
15194,32,Black
15199,52,Black
15202,46,Black
15204,62,Black
15207,68,Black
15208,38,Black
15212,61,Black
15213,110,Black
15215,56,Black
15220,48,Black
15221,96,Black
15222,120,Black
15223,96,Black
15224,64,Black
15225,66,Black
15226,80,Black
15233,58,Black
15235,48,Black
15239,82,Black
15241,74,Black
15242,74,Black
15243,88,Black
15244,40,Black
15245,112,Black
15249,39,Black
15251,80,Black
15253,64,Black
15254,47,Black
15255,54,Black
15257,58,Black
15264,28,Black
15268,74,Black
15269,46,Black
15274,18,Black
15276,84,Black
15277,54,Black
15278,32,Black
15288,68,Black
15292,76,Black
15295,50,Black
15297,22,Black
15299,136,Black
15300,80,Black
15301,56,Black
15302,106,Black
15304,14,Black
15305,68,Black
15307,58,Black
15309,106,Black
15313,92,Black
15317,40,Black
15318,43,Black
15319,14,Black
15320,30,Black
15321,54,Black
15323,44,Black
15324,56,Black
15325,86,Black
15327,50,Black
15328,38,Black
15329,34,Black
15332,109,Black
15333,84,Black
15334,76,Black
15337,13,Black
15338,66,Black
15340,76,Black
15341,82,Black
15343,62,Black
15344,58,Black
15347,44,Black
15351,70,Black
15354,19,Black
15356,42,Black
15358,60,Black
15359,50,Black
15361,76,Black
15362,46,Black
15365,20,Black
15371,124,Black
15375,80,Black
15381,130,Black
15385,36,Black
15389,72,Black
15391,60,Black
15397,76,Black
15399,24,Black
15400,81,Black
15407,58,Black
15408,112,Black
15409,48,Black
15414,52,Black
15415,134,Black
15419,62,Black
15420,38,Black
15423,114,Black
15424,66,Black
15427,54,Black
15428,140,Black
15432,34,Black
15434,44,Black
15438,40,Black
15439,58,Black
15440,66,Black
15441,22,Black
15442,54,Black
15443,52,Black
15448,116,Black
15451,96,Black
15454,98,Black
15457,77,Black
15460,72,Black
15462,62,Black
15465,26,Black
15471,132,Black
15472,38,Black
15473,110,Black
15476,126,Black
15481,74,Black
15483,88,Black
15485,27,Black
15487,52,Black
15488,72,Black
15490,68,Black
15491,70,Black
15493,50,Black
15494,40,Black
15496,118,Black
15502,80,Black
15503,10,Black
15505,94,Black
15506,78,Black
15508,60,Black
15513,47,Black
15514,16,Black
15516,52,Black
15518,132,Black
15522,56,Black
15523,60,Black
15524,53,Black
15525,76,Black
15529,84,Black
15530,43,Black
15531,72,Black
15534,34,Black
15535,54,Black
15536,90,Black
15538,72,Black
15541,36,Black
15548,18,Black
15549,92,Black
15553,18,Black
15559,36,Black
15562,26,Black
15563,42,Black
15565,78,Black
15566,104,Black
15569,44,Black
15570,62,Black
15572,41,Black
15574,80,Black
15577,39,Black
15578,36,Black
15588,68,Black
15589,44,Black
15592,90,Black
15595,62,Black
15597,72,Black
15598,65,Black
15602,51,Black
15604,57,Black
15605,70,Black
15608,76,Black
15609,62,Black
15610,56,Black
15612,21,Black
15618,77,Black
15619,60,Black
15620,60,Black
15628,116,Black
15630,78,Black
15632,34,Black
15633,70,Black
15640,90,Black
15642,26,Black
15647,52,Black
15648,72,Black
15653,50,Black
15658,18,Black
15659,46,Black
15663,102,Black
15665,80,Black
15667,12,Black
15668,56,Black
15673,42,Black
15674,64,Black
15675,17,Black
15676,34,Black
15680,110,Black
15682,62,Black
15683,44,Black
15688,52,Black
15689,26,Black
15690,82,Black
15691,80,Black
15695,42,Black
15701,41,Black
15704,41,Black
15708,84,Black
15711,56,Black
15712,36,Black
15714,114,Black
15717,62,Black
15719,54,Black
15720,38,Black
15722,68,Black
15723,21,Black
15725,68,Black
15726,50,Black
15728,8,Black
15730,86,Black
15731,84,Black
15736,84,Black
15738,52,Black
15739,25,Black
15743,64,Black
15744,54,Black
15748,90,Black
15750,130,Black
15751,44,Black
15754,62,Black
15756,56,Black
15757,92,Black
15758,68,Black
15760,72,Black
15762,90,Black
15764,48,Black
15765,54,Black
15766,56,Black
15767,118,Black
15769,46,Black
15771,42,Black
15777,104,Black
15778,78,Black
15780,66,Black
15783,18,Black
15784,38,Black
15785,68,Black
15787,38,Black
15788,74,Black
15789,76,Black
15790,27,Black
15793,76,Black
15795,46,Black
15796,114,Black
15798,126,Black
15806,41,Black
15808,24,Black
15810,92,Black
15812,70,Black
15816,136,Black
15817,46,Black
15818,21,Black
15819,52,Black
15820,58,Black
15823,76,Black
15824,62,Black
15827,36,Black
15828,118,Black
15833,54,Black
15834,92,Black
15836,64,Black
15838,106,Black
15842,44,Black
15847,58,Black
15849,20,Black
15856,72,Black
15859,7,Black
